Command,Motor,Time start,Duration,Start pos,Start cp X,Start cp Y,End pos,End cp X,End cp Y
Animation Name:,walk_large,Controller name:,acrobot_travel
Start positions,ArmL ArmR legL legR,151.171875,205.224609375,209.99267578125,156.01318359375,0.0,0.0,0.0,0.0
sC,m_leg_l,0,1000,209.99267578125,250,0.0,156.01318359375,-250,0.0
sC,m_leg_r,0,1000,156.01318359375,250,0.0,209.99267578125,-250,0.0
sC,m_arm_l,0,1000,151.171875,250,0.0,205.224609375,-250,0.0
sC,m_arm_r,0,1000,205.224609375,300,0.0,151.171875,-244,0.0
sC,m_leg_l,1000,1000,156.01318359375,250,0.0,209.99267578125,-250,0.0
sC,m_leg_r,1000,1000,209.99267578125,250,0.0,156.01318359375,-250,0.0
sC,m_arm_l,1000,1000,205.224609375,250,0.0,151.171875,-250,0.0
sC,m_arm_r,1000,1000,151.171875,250,0.0,205.224609375,-250,0.0
